"volatility_dow","volatility_snp","volatility_nik","volatility_hsg","volatility_ihsg"
0.0030231750952485,0.00311964028912895,0.00425593857303073,0.00468852749233198,0.00409549430441958
0.00280415341295373,0.00306472818401009,0.00425593857303073,0.00468852749233198,0.00409549430441958
0.002603790384832,0.00292371762634143,0.00423361509241173,0.00468852749233198,0.00409549430441958
0.00451346962761529,0.00358674198801133,0.00401740289995384,0.00468852749233198,0.00409549430441958
0.00420163647898915,0.00342557431164029,0.00373024686552217,0.00468852749233198,0.00388463882277025
0.00397446252282127,0.00321608655265084,0.00357047018469582,0.00427324135732116,0.00479674652373778
0.00393065447899305,0.00306530847003554,0.00369764970927929,0.00585727774274062,0.00454289758256446
0.00367430847808512,0.00307633784679744,0.00386253908668325,0.0057694824418044,0.00523366076199505
0.00334762888533958,0.00312075806812373,0.00389532541321647,0.00537865644878086,0.00459664450227814
0.00309470056427216,0.00312163749794317,0.00368577970137289,0.00512541493434363,0.00489204406249887
0.00286771548250138,0.00304700889789201,0.00355998488283347,0.0047104778976019,0.00442570162390949
0.00496254430524695,0.00381860314479793,0.0034872909608412,0.00470027239813872,0.00486522021598182
0.00453022728368896,0.00397135039165471,0.00360514507458321,0.00500807667307182,0.00490909344505125
0.00411400741217209,0.00375690422415083,0.00351629766046772,0.00617112770860258,0.00455982257569454
0.00402115545512546,0.00377436486121284,0.00374644021123443,0.0061339391458112,0.0048773825749894
0.00459445466429892,0.00516047497072937,0.0038361359104789,0.0106368315937327,0.00548188618926968
0.00418575223309217,0.00475098607152467,0.00806416804423027,0.00954780910733046,0.00542363250578055
0.00396322430542941,0.00437786048205811,0.00612045843710283,0.00880892321692103,0.00534912739879575
0.0036018326493521,0.0040692806983955,0.00489667308395432,0.00793164379336638,0.00522665567112075
0.00328821553772613,0.00377194750204323,0.00512604992183572,0.00787735665224787,0.00543510087404294
0.00303129030483356,0.00362561104817067,0.00437972552752046,0.00720754114586695,0.00498485198556918
0.00280001772837108,0.00340850827454772,0.00430032342400608,0.00684589254263789,0.00578629475074129
0.00341983773074358,0.00430817418452565,0.00430077843503149,0.0102614907849556,0.0053128981924369
0.0031271369352103,0.00406925227557225,0.00432431226811594,0.00944071980200965,0.00523611776278973
0.00336088171785888,0.00376369376219317,0.00389851497242918,0.00862608103156978,0.0049218447199499
0.00342164808450161,0.00349767662250441,0.00370480863193739,0.00787914592370891,0.00474260148672729
0.00339850971458956,0.00340658600893262,0.00358142355682071,0.00748072813303029,0.00495191858397055
0.00318430421706096,0.00341717855746872,0.00396635570136775,0.00734777060071713,0.00479892440895499
0.00292569561670971,0.00318934530204124,0.00376998095526258,0.00661490767559008,0.00490943650692354
0.00272805067057635,0.00308557768566581,0.00359136397353059,0.00623255951140312,0.00494498008153169
0.00253388923041806,0.00288736149259173,0.00445448472004363,0.00583699254371931,0.00459912353425291
0.00272205514987348,0.00285576097198545,0.00414005364392208,0.00554022407837117,0.0048613229938595
0.00268161497344979,0.00285512279122174,0.00379153461815104,0.00511098257713472,0.00440976347437864
0.00259410470171011,0.00288390716471402,0.00380628550183709,0.00463534586773949,0.00449392761120074
0.002422351002913,0.00277210789919623,0.00382673707839247,0.00422409922313363,0.00416482740092506
0.00257729041880796,0.00276064714076876,0.0038494965984931,0.00393804433602015,0.00425191504507972
0.00256619483152853,0.00262467328505094,0.00364845730165326,0.00370127403695757,0.0039398164354152
0.0029179665212181,0.00268797173985851,0.00354941881206734,0.00611482873040779,0.00765724217636193
0.00297648185742642,0.00272236058968611,0.00348560233113481,0.00591605459821418,0.00640054359766422
0.00276870022317116,0.00275510612840914,0.00365311835616265,0.00553240013612448,0.00663953720770707
0.00257227983839521,0.0026852065385645,0.00353182306297025,0.00566579223073464,0.0060749532984826
0.00277863489516727,0.00254759140940447,0.00395975619899174,0.00526393197763782,0.00621573634282964
0.00275667609219417,0.00240816650130363,0.00381144299435924,0.00520999217770162,0.00583791342462522
0.00400700579124757,0.00249231810691208,0.0038795723416545,0.00478543956202912,0.00562274452514136
0.00365628832546447,0.00245717070128746,0.0036521787477741,0.00502036695818908,0.00533553279292889
0.00389457604301754,0.00388057573337137,0.00378690259912329,0.00513417053695823,0.00517944829503968
0.00371193843219952,0.00372455335972464,0.00359722839161617,0.00470459718046823,0.00520992410245401
0.00347122215349602,0.00358853043192707,0.00372057387945659,0.00470047833441554,0.0049671604143032
0.00340341211991877,0.00333124523262189,0.00372151347421861,0.00488867972190437,0.00503735158859936
0.00311263933931613,0.00355912990042398,0.00369350496934848,0.00505210523882228,0.00467569041271184
0.00293052703089911,0.00370738978786345,0.00355161185145592,0.00461875242062633,0.0047625254487592
0.00291871103552989,0.00349778047764249,0.00474481820675414,0.00430698715712928,0.00466255338738645
0.00269673403278525,0.00332109219557637,0.00410039376968915,0.00395844900888358,0.00475266924185269
0.00251144324838351,0.00309164345374591,0.00409050356624478,0.00368973743423881,0.00466819597330259
0.00238054327072978,0.00289023850107582,0.00377297254931172,0.00380877463067469,0.00450011540015862
0.00233812112745448,0.00270937530990014,0.00381210788325435,0.00406252471653429,0.00433294391581828
0.00220672845051874,0.00255651699578169,0.00369038163172016,0.00447290049265087,0.00423692656624115
0.00228659233685909,0.00253357367438609,0.00367314697223184,0.00414149394090983,0.00724944513905944
0.00236463717608893,0.00239757452108985,0.00388776694229388,0.00407785677398373,0.00625585615936551
0.0022277615400063,0.0023088535325698,0.00365002500664051,0.00388419426182103,0.00646084701003106
0.00211707087134578,0.00229846220358196,0.00374152180577863,0.00360858156123898,0.00623646110845303
0.00206947079545363,0.00220058441139405,0.005247522560619,0.00563227627235672,0.00594865132213824
0.00260247528949021,0.00315000818809172,0.00448121981509453,0.00509861593898823,0.00670027582375709
0.00255316256603754,0.00310264726146314,0.00428093333820018,0.00462855103267336,0.00670582028654979
