"volatility_dow","volatility_snp","volatility_nik","volatility_hsg","volatility_ihsg"
0.000115734005991665,0.000119374936362033,0.000242445074896704,0.000315892689411805,0.00022136064702947
0.000115734005991665,0.000119374936362033,0.000242445074896704,0.000315892689411805,0.00022136064702947
0.000110094156530713,0.000113711624308151,0.000242445074896704,0.000315892689411805,0.00022136064702947
0.000130391529074104,0.000116396297730888,0.000234332367725428,0.000315892689411805,0.000230218235421276
0.000117040444192879,0.000110844475826227,0.000226454629771088,0.000315892689411805,0.000219229917461013
0.000119062865794774,0.000107902397789521,0.000218556104059669,0.000300001743139538,0.000220186377681964
0.000113290736132622,0.000103874188154617,0.00021087188482259,0.00029448185731871,0.000210509409520894
0.000110375492324549,0.000101195510014783,0.000203684361833125,0.000283184128057879,0.000230005070431904
0.000106532635217857,9.87489194252066e-05,0.000196913557068556,0.000274412323898569,0.000212185250589248
0.000103480245702635,9.58857623661076e-05,0.000190547304583038,0.000265858043677771,0.000213937979688629
9.97057892199262e-05,9.36552418013626e-05,0.000184519994451022,0.000256727449932323,0.000203898708260937
0.000134018135251659,0.00010202733755962,0.000178873291866163,0.000255859104785808,0.00020045897820403
0.000112275920544311,9.55746590070934e-05,0.000173945962521814,0.000249756079986225,0.000193451685537365
0.000118817668972057,9.62304482885008e-05,0.000169480537555058,0.000251958490467045,0.000189262576835031
0.000111775224821073,9.26685682589835e-05,0.000165060218881852,0.000247641722468323,0.000183355566751574
0.000120990602558854,0.000127953893895929,0.000160869829137226,0.00039786283630269,0.000209072746473903
0.000110613886774182,0.000109687443075285,0.000232560469889221,0.000331183487810229,0.000200056428617202
0.000112023207243998,0.000113207828089546,0.000288518307347507,0.000348814624444353,0.000198480486508238
0.000105956122055245,0.000105823309624029,0.000289975932423661,0.000323101039246858,0.000194900821054659
0.000103673298893413,0.000104716289897377,0.000285260536616301,0.000323240174536625,0.000199588440631504
9.95352734042426e-05,0.000100786053824741,0.00027805984383632,0.000315593428624474,0.000191816256389862
9.64901236144809e-05,9.87223783216867e-05,0.000269751180795404,0.000303394112246059,0.00020545166039282
0.000101260077598898,0.00011677955974707,0.00026261577502993,0.000409665626724084,0.000207753978220042
9.41834100732983e-05,0.000106652413389226,0.000253842861910787,0.000366444781001745,0.000197913481342545
9.4769663931993e-05,0.00010618213906017,0.000245427354241087,0.000369652261024698,0.000194499955508848
9.08594464255052e-05,0.00010155318895973,0.000236955552160132,0.000350476292479574,0.000188130633517579
8.88818323508305e-05,9.99009823446578e-05,0.000228215156512248,0.000344215563996458,0.00018411062072898
8.56648356682385e-05,9.67468757948289e-05,0.000220086230966871,0.000330845880811587,0.000178344935012251
8.29317402591437e-05,9.33958789457002e-05,0.000212358408876241,0.000320758570849313,0.00017369351270213
8.02246580278841e-05,9.07924831105317e-05,0.000204982350724603,0.000309779962818854,0.000168783088257374
7.75153894894258e-05,8.75131548522706e-05,0.000203484022475622,0.000302480317345429,0.000165878804630441
7.68488827430788e-05,8.55589574495055e-05,0.000203343671913138,0.000291356061115258,0.000161075667643534
7.37098642326859e-05,8.3735108829647e-05,0.000199080872046883,0.000282879447785025,0.000157348014116975
7.24481640525464e-05,8.12648519499095e-05,0.00019360480407353,0.000272704676321016,0.000153191808275292
6.95969680085472e-05,7.88164185754142e-05,0.000189049658969121,0.000263873932343739,0.000150345082946142
6.83392935895297e-05,7.66552033808758e-05,0.000185094166336662,0.000254859851372863,0.000146430839981997
6.60795347495547e-05,7.39256376111663e-05,0.000180079002522335,0.000246420387931993,0.00014308812582084
6.75813988106823e-05,7.2613600752059e-05,0.000174779763657998,0.00026946654694174,0.000288959524543374
6.47839498438768e-05,7.09111266578443e-05,0.000169773277076126,0.000255003788132951,0.000270106016648008
6.33234735734231e-05,6.88439582734496e-05,0.000165247934237359,0.000249196923029985,0.00026846000024122
6.10726624139543e-05,6.67446632930164e-05,0.000161091892137577,0.000241260531573964,0.000257513676426158
6.12627657224871e-05,6.44629370877507e-05,0.000159384204229002,0.000233341712459123,0.000251290133218208
5.93772458585704e-05,6.25264137877232e-05,0.000158594989789297,0.000239551565957458,0.000242863290556699
