"RV_dow","RV_snp","RV_nik","RV_hsg","RV_jkse"
0.0084022159215125,0.00855078273152926,0.0132712612597751,0.00770274381112133,0.00815661543381607
0.0067331685427926,0.0091091576997282,0.0059882427233594,0.00701001994009738,0.0194536353100009
0.0126114613399078,0.013043415086601,0.00896873284213178,0.0100777126153505,0.00983860525157819
0.00738578365376248,0.00702818761882924,0.0123132825199067,0.0165380770903019,0.00675089949663991
0.0211306044364491,0.0210047480205548,0.0210953279736297,0.0144086298680932,0.0206175862482003
0.0177988561315783,0.018041243618928,0.0177908039908432,0.0114958497522397,0.0155996115130482
0.0181374476479112,0.0167531236961016,0.0326818909175174,0.0227344983065,0.0180965138559932
0.0150158910433669,0.0175206996765407,0.020601251350641,0.0114648189662816,0.012853103658213
0.023810875769313,0.0265493843712847,0.020454328956549,0.0222709259147618,0.00698094589554178
0.0117142793260519,0.011738574230646,0.0211373749354784,0.0159287241165946,0.00954440503698255
0.0169019957877973,0.0186645471999666,0.0207953950441006,0.0269993614235231,0.0107680042412457
0.00952174313882664,0.0106646517622485,0.0046625848305495,0.00358723477444193,0.00882452312182136
0.00919362821759015,0.0108673960847337,0.0134583372836094,0.0190461816820042,0.0089737389172627
0.00507910908445463,0.00349799920718217,0.00684363440502706,0.0117999349260906,0.00425038730364467
0.0115016854512971,0.0105957201153189,0.017044878919661,0.0130732106743262,0.0052278734238372
0.00586760450636685,0.00721555610803271,0.00412531116997895,0.00563447074940984,0.00949684602558788
0.00825990600792545,0.00864501007801229,0.0104461409530429,0.00854927984482066,0.0188588699334259
0.00772660599087901,0.00949435440892102,0.0101336748684986,0.00914657625386998,0.00517138861264436
0.00707247338181842,0.00643811037784284,0.0111641860093684,0.0064261608054122,0.0117421786451004
0.00703337202738276,0.0080040282787805,0.0125305049099723,0.0129518740627557,0.00749948408695511
0.00742826522577021,0.00687547620461957,0.014709471719286,0.0119651529189773,0.0142292534573926
0.00918629915429669,0.0107286538985604,0.0102751202065458,0.0126579464222117,0.00409695194166545
0.0121061172336874,0.0135281315255406,0.0184888584993865,0.00825079194387295,0.00596957764095687
0.00899496041391608,0.00926577344405453,0.0108671202721887,0.00478654117453189,0.00986082470423405
0.011016191575868,0.0110382380255944,0.0136096974843694,0.00871378426629286,0.0138912665539542
0.00745188342215768,0.00661617913048118,0.0172627464734759,0.0132176340202096,0.00508897093785656
0.00908738516648869,0.00823178096832599,0.0143514094867914,0.00816725260147798,0.01683317689199
0.00799679592330853,0.0085991873849115,0.021298864356357,0.0203000338114961,0.00613138759469133
0.0117192787674953,0.0108960917851992,0.0125489359416413,0.0153361909982338,0.00543012563005792
0.00835515249914319,0.00842817213082049,0.00910114829809506,0.0111222215474068,0.00420151975378361
0.0122218845943343,0.0112339067545932,0.0223465985241237,0.0180467248410858,0.010793470987727
0.0295849893227306,0.0201609788724607,0.0402967396262121,0.0394396620150673,0.0204168518243289
0.0289978866706216,0.0240434376176296,0.0191932320035934,0.0303259998002481,0.0149965810935229
0.0104943774288598,0.00973894920477809,0.00859615234526837,0.0159483533125292,0.00598103927821983
0.0101971694346327,0.010178933847875,0.01666649792558,0.0221480760505301,0.0230293188057695
0.0111678034774541,0.0115348266463994,0.0233396366930227,0.0232241533262753,0.00866964135688562
0.0118417374329123,0.0119384379847764,0.0151790706949345,0.0165265049367367,0.00337479014806232
0.0146876019095112,0.0125104286449198,0.0163428357857238,0.0210942152872505,0.0090739233043981
0.0129493078423836,0.013591041111659,0.00761432604014902,0.0111491183126198,0.0106721967661827
0.007522125633951,0.00617125880174029,0.0199165600570359,0.01256238017142,0.0103508929028032
0.0069671120010082,0.00778929602359256,0.0148431471617023,0.0101060618626113,0.00746893570726464
0.00731581963356574,0.00701144110742432,0.0156891985755455,0.00757341663735953,0.00316299132033477
0.010236847705315,0.00948209748825175,0.0152359631240735,0.0123443453887923,0.00395787249463645
0.0126487193127772,0.0138753396439961,0.0158297228756861,0.0105178610158061,0.00514413784357158
0.007327428135871,0.00848579284709605,0.0223868366159201,0.0130401081567483,0.00426203864121029
0.00666643861182323,0.0057365446237563,0.00675230117430459,0.0172897540396661,0.00276155539526485
0.00594975749741395,0.00625738855402568,0.0121998670027473,0.00583325568147161,0.0122463165614147
0.00664936384152738,0.00609606819733799,0.0171145582527918,0.0139896724985682,0.0116035040037839
0.00457621250301411,0.00581896877349355,0.00788127579515986,0.0094917341111508,0.00719708266125625
0.0115876602488779,0.00903671752120264,0.0122997523516613,0.0080972386594746,0.00222304138270119
0.0118362180120119,0.0131633336862476,0.00985722714757155,0.00957125038762316,0.0172649235889612
0.0139624406381005,0.0143807530436854,0.0101084150524492,0.00911163313765225,0.00847813067051866
0.00791074513944256,0.00925721441776064,0.00978428054267864,0.0154352632863262,0.0136284614223286
0.00990337927931352,0.0099109516190771,0.0130198239929406,0.0086616627412631,0.0135113967597428
0.0121425664277891,0.0117920080001054,0.0200239811153699,0.0083299015052337,0.00873558490777363
0.0149577990819377,0.0119591897567988,0.0237330565075579,0.0167835968273265,0.00623709183287679
0.00578498298953237,0.00670276855195743,0.0181790365611879,0.00687743881714546,0.0176779400309078
0.00727334617627906,0.00696870001270835,0.0158710705010394,0.00551911176624381,0.00754799181662041
0.00764159950173555,0.00864340019937292,0.00816295723871661,0.00849331251610061,0.00796220377664143
0.00424876391748707,0.00462350608677243,0.0149430304036111,0.0104227442524228,0.00412413036819003
0.00551032262937985,0.00459830574537635,0.0123250156117518,0.00403899555069525,0.00987197302600852
0.0153302725682598,0.0162914499367735,0.0135328539279437,0.00635274354397778,0.011012506768911
0.00574238104057356,0.00577085186002221,0.00930919431193284,0.0128931917128792,0.0115303652145644
0.00891436249336437,0.00857515183622105,0.0031412124781411,0.00522782547795836,0.013869657480533
0.0109214495022988,0.00943599825528852,0.0089647011438828,0.0101275322948987,0.00666336717992583
0.016393977781433,0.0211207956170953,0.0125102105351399,0.00477844531634937,0.00654363979805866
0.00784029520063675,0.00874180307007952,0.010009481970423,0.0113387440786535,0.00729717560537788
0.00773248289520545,0.00840413725355133,0.00584849024269565,0.00651180995316719,0.014271262869938
0.00832038351196215,0.00976256768618801,0.0106138575046052,0.00587178157039896,0.0117221221757345
0.0109726657999569,0.0111986571218386,0.00666225908727147,0.00576519470713466,0.00793727724424515
0.0117094606809145,0.0130811122179554,0.0143207890696264,0.00596164863812108,0.0133007222563614
0.007876679914528,0.00798927933446955,0.0193232731564017,0.0102175713393863,0.00320742443208231
0.0107540303567226,0.0146146395743404,0.0252896586301911,0.0138581236522862,0.012879813074459
0.0187240992702135,0.0205422460544158,0.0145589619997996,0.00607484550843862,0.0139981224731756
0.0107188195471544,0.0142981535223707,0.0129087953617917,0.0101426574997014,0.0107675132549472
0.018687259633293,0.0155678135906403,0.015631458733277,0.0152731098953697,0.0126504207297126
0.0276278763416013,0.025100274433555,0.0247533570659655,0.0201688716498791,0.0251116173138635
0.0232739971409343,0.0250829931236475,0.00674144954894334,0.0106364375118859,0.00752116719838875
0.0193598004489847,0.0189266421142395,0.0210855075019256,0.0120114721225182,0.00642576892453036
0.0164793510842625,0.018619827127705,0.0115291446167353,0.0136554494638597,0.00615088776242589
0.0122223830118398,0.0150436590293606,0.0129200663660865,0.00676069313153062,0.00634751207270264
0.0158565008572761,0.0164611719935491,0.010497815816612,0.00448230778323803,0.0119137831491549
0.012226418865147,0.0122230124044226,0.0137973563634826,0.00845310733121576,0.0125923604665003
0.0117717200536169,0.0119658697591601,0.0164435544299763,0.0157517187800641,0.0107508777975212
0.0125598950909807,0.011317695480955,0.0144743808436077,0.00785795941308897,0.0113801469900169
0.0290119645410587,0.0265569536721544,0.0190461273573163,0.0131830203076452,0.0149404055631576
0.0130499135095541,0.0150495620733515,0.016582416077208,0.00943768244304047,0.00719288305758887
0.0284002341731418,0.0270399334509932,0.019213854650606,0.0181929359189362,0.0410246801726924
0.0213233020754797,0.0173640510718901,0.0170427265406917,0.00721204410572086,0.022262297492984
0.012341466284202,0.0118383317824498,0.00838927349757565,0.0168222847019109,0.00931783093411975
0.00623339330442718,0.00728353551823989,0.0135491213870794,0.0164126287735759,0.0197697722313273
0.0128045796927389,0.0136844398194698,0.0128715091770077,0.0114014786428776,0.0135046440323824
0.00900850945304834,0.0119161601878137,0.0152647699924167,0.00490238176068171,0.0109069212931993
0.0159565548231502,0.0156635679235748,0.0130551217385825,0.00581401795940449,0.00782702835980903
0.014449882438838,0.0140025267631924,0.0129393343470044,0.0107029974069638,0.00975572469892764
0.0114098230944512,0.0128906510059008,0.00689905325876168,0.00873975080143065,0.000664301503933729
0.0127806624558787,0.012668636067123,0.00959333733110968,0.00618724465034324,0.0113669455750341
0.0101713995037243,0.00907848433638887,0.010763754762268,0.00827520163502683,0.0121292087558948
0.00665640285850974,0.00710399253243111,0.012421816283582,0.00882625606457849,0.000630180601804398
0.0172747210768825,0.0177627272547882,0.0103445938152692,0.00829212060474721,0.0119750689193932
0.0111110939128396,0.0109860923141966,0.0051544179241531,0.00568373292307453,0.0131832171912349
0.0067519082348127,0.00603006317485893,0.0122308047214036,0.00618909120740957,0.0112166230746732
0.0155693657765304,0.0167657766614098,0.0147047971303638,0.00818728551958374,0.0121769794227427
0.0123703403344361,0.0130210729576152,0.00778273123663615,0.00338131970259932,0.00698192365147178
0.00655752792744978,0.00708591745477564,0.00998117671390156,0.00724938677833103,0.0039120419370112
0.0102456208978931,0.0116222735848558,0.00829050835247337,0.0110510640102195,0.00661779566631326
0.0125023417732742,0.0122401377848419,0.0109663605243005,0.00502633376224049,0.00543173153139034
0.0101820547834837,0.0104327072682589,0.00621420619589421,0.00905240190310773,0.00580332050025971
0.0112108230997794,0.0121146094889706,0.0129195063455366,0.00625599364712472,0.0140449983896183
0.0140383025755413,0.0146079616327572,0.0131589787748293,0.0169014608581421,0.0094877412386246
0.0211486392228114,0.0198956434644268,0.0179946588453346,0.00391777713250036,0.00982659506701772
0.015481158382742,0.0150601908184285,0.016870078997271,0.0137823154041098,0.00781197548138252
0.00607452174021366,0.00596417589611757,0.0130195093273455,0.0165090039517097,0.015988225463298
0.0114905680058017,0.0106597334502053,0.0113282609356883,0.00812381715574667,0.0100025639166074
0.00724620132992008,0.00889647828987827,0.012092542502967,0.00439415073268093,0.00806688995291735
0.0121658540182366,0.0108142733515038,0.0169468288916709,0.0161787449620474,0.0188790347752902
0.00786009584654309,0.00774194139319874,0.00775431765219235,0.00601945152883908,0.012306026821131
0.00962538552369508,0.00952329160045393,0.00884089321827805,0.00887062155017038,0.0067484094210882
0.0100112610577692,0.0115097565810116,0.00619574151366693,0.00254941679133513,0.0107389198011378
0.00786300988019487,0.00727275108975606,0.0103695122169214,0.00991811722801692,0.0097143098385238
0.00883223635038142,0.00713063061585873,0.00692199736254625,0.00645034805964462,0.00942074615271572
0.00783347196000941,0.00881509348283493,0.00668686043067825,0.00407718285392841,0.00907892205503193
0.0103751730830114,0.0105929635939233,0.0119780169021232,0.00814149885348025,0.0149762570859264
0.00772022549847267,0.007327446556919,0.010288350145549,0.00772400832521008,0.0091965373954668
0.00743992668622741,0.00826900279401838,0.0137879756433864,0.00466319663806795,0.00805100710181378
0.00864433638346419,0.00947075178838552,0.0109143965386821,0.00944278612780305,0.00805459212117322
0.00814446349131923,0.00832978501486516,0.0148633056257658,0.01002979164479,0.0130727318252425
0.00880204361561754,0.0108906061908428,0.0125602571221352,0.00585012650976026,0.00490881668196049
0.00978479838547409,0.0090474515779206,0.0130826293797682,0.00880937864022809,0.00872952707499871
0.00816180460969026,0.00841153474322061,0.00690508596250189,0.0098689980249024,0.0144810822208716
0.00491414376261412,0.00557063429284768,0.00909575732214843,0.00705757812701825,0.0115859298281247
0.00425728587563072,0.00407092085266499,0.0081444184280756,0.0049312735692847,0.00519043572351971
0.00399206770869105,0.00490693090737545,0.00535690925849162,0.00837169699619501,0.00490414012495065
0.00363694090669483,0.00448390361184624,0.0132310641093076,0.00587182760207612,0.0133123416592819
0.00724101218400515,0.00787854906864256,0.0103931495004059,0.00958249657123814,0.0170204421119079
0.00548391952518675,0.00656831174274682,0.0167545631532975,0.00327858703639537,0.0125038407711366
0.0100901929920995,0.0119047056762329,0.0176502267697137,0.015515420334783,0.0116805486450898
0.0117482138350125,0.0122834294931199,0.0106981860238092,0.00682398960701199,0.0073029249487182
0.00387746435153858,0.00477127849848477,0.0160714180659355,0.0105010135556973,0.0112409993757651
0.00385341466801542,0.00351991382165835,0.0114977930558001,0.0087302477755478,0.00709991079367272
0.00699873447393136,0.00801378219733879,0.0105952433675762,0.00463796135609138,0.00443641793352844
0.00583880585135926,0.00647878666769562,0.0253200912179656,0.022671197262646,0.00966664835052568
0.00284982329651152,0.00459998554253604,0.0133458245826885,0.00574377227612605,0.0108945841397598
0.0062735431820338,0.00649390798285016,0.0145411986811228,0.00977583139872615,0.00504567931731671
0.00568093676422142,0.0062719320539254,0.0202498418785663,0.0134350696593583,0.00188753243210669
0.00624680594231204,0.00783138833326288,0.0104389804048719,0.00572607038261765,0.00718056464605701
0.00542911012336678,0.00514245402074858,0.0135385228771758,0.00947347127067984,0.00838975725007045
0.00634091033312734,0.00637703079861868,0.0163761392034627,0.00939265591456809,0.00774625471721456
0.00459742806258944,0.00570651019913009,0.0200662075484976,0.0111000205095658,0.00505053844370597
0.00463289187713248,0.00473168603227954,0.00691598409418759,0.00570738199335851,0.00506823732601689
0.00492860329598501,0.00462045149118726,0.00627148118870592,0.00212427014538605,0.00818777921588985
0.00607400739907332,0.00506792908339817,0.00676633583822684,0.00624200915091573,0.0194680703281809
0.0078747865520784,0.006315642385336,0.0103570670182436,0.00725998036682371,0.0154562286564991
0.00524900178236019,0.00437573974330187,0.0101371706551544,0.0103761173906942,0.00531262608577025
0.00932890519616607,0.00943413947653025,0.00534005432278634,0.00962063878762006,0.0104179601075902
0.00209363657504472,0.00425202118967667,0.0080856618620883,0.00955199760785227,0.0133259162620161
0.00598257940032081,0.00695151025296774,0.00500830776800999,0.0102001463433032,0.0122414456086493
0.0049017430937569,0.00561986693431935,0.00627350458566973,0.00528179825212281,0.00364205920159214
0.00277257494429229,0.00259235602872176,0.0129852650752226,0.00598706637030797,0.00786871353500972
0.00538934366343023,0.00505925024062713,0.00869616320367437,0.012885986996525,0.0150511571304834
0.00638293168481394,0.00629047436099974,0.00843255965659212,0.00936937140686074,0.0102054095853971
0.00939274220748895,0.00994875725477901,0.0112779972951531,0.00573456516116882,0.0134025719037772
0.0103245072975589,0.0104007774696918,0.00875230806181355,0.00968609771048713,0.0098532139789246
0.00484154421390038,0.00506344671502612,0.00921025671579767,0.00774787962675805,0.0117770752073175
0.00688377279548618,0.00588494686700037,0.00627989274944795,0.00462070517859148,0.0100563354725477
0.0065479933918674,0.00638680503838168,0.0139187917679585,0.0132863009628815,0.00837982275838338
0.00842647247332678,0.00974307618718233,0.00700820345120087,0.00455009332887839,0.0144366266661949
0.00580284260049644,0.00583032339624587,0.00715522472351752,0.0132155609107798,0.0114345286104866
0.00528271272716664,0.00584464815515942,0.00908982078861882,0.00842257404547636,0.0106428031381793
0.00681071280342717,0.00794742741959189,0.0249252567497538,0.01399648650337,0.0285321968386584
0.00548607545065708,0.00562300792396488,0.0203774485713279,0.0216380875131342,0.0407057385346579
0.00645311949681227,0.00529099468824399,0.0115625728177823,0.00982923211776576,0.0156908125000407
0.00405454705704812,0.00359374757962252,0.0109531832000392,0.0125767607618838,0.00795033849130968
0.00649659327500551,0.00813783331077513,0.0108244558256309,0.00898243147931175,0.0138131387675331
0.00375099171919334,0.00518005644449748,0.0109879422657901,0.0115318572009107,0.00990540267656694
0.00462540224296117,0.00462523086290616,0.0135524066154691,0.0143961423544706,0.00943102401236119
0.00559749428476943,0.00534418430367898,0.00365724567201313,0.00660624079055256,0.0075075412345842
0.00353258721402492,0.00415146828308954,0.00435631693227647,0.00752576187671409,0.0161684905721267
0.0034012719121009,0.00288685893396802,0.012378181941975,0.0068607335638693,0.00667319703370781
0.00518543110307146,0.00699371801011646,0.0112919879592919,0.010213050504753,0.00575419116765066
0.00675079538299549,0.00653320275709851,0.00972603428050078,0.004883036934451,0.00422950961122406
0.0072162693483445,0.00729127729981048,0.0113095020493636,0.00889620541384892,0.00721886165394865
0.0100851000214948,0.0100380679044608,0.00621575350999115,0.0039126788518976,0.00931097824156211
0.0064822138244853,0.00666662146098382,0.012725191128366,0.00835050270264226,0.00280936059798075
0.00448783150692732,0.00399455977509613,0.00523638772986673,0.00719518901606848,0.0065513631002163
0.00627836077658021,0.00609566272534458,0.00570883165435779,0.00567802806908428,0.00854566727572688
0.00415958571584158,0.00421244573925726,0.0114381404343795,0.00739286095302165,0.00546435510442856
0.00386746857074134,0.00411588844399052,0.00957094483549056,0.00568299973423403,0.00829421030828052
0.00685899681026395,0.00737729961026078,0.00259660447673179,0.00287309975246074,0.00594623157188681
0.0059099573499496,0.0041261685501526,0.00470954905772342,0.00942067916380977,0.00519518857620288
0.00777931053957011,0.00823003128698878,0.0105014340373234,0.00798305388229466,0.0128260747293273
0.00494773841852504,0.0041959057425892,0.00662707100984595,0.00502152652203882,0.00995165648552154
0.00345782359800058,0.00541741794727311,0.00842924120323819,0.00682642109321022,0.00497397179700567
0.00907764891205702,0.00907690383267326,0.0109526299769987,0.0116380030637932,0.0104737168554725
0.00681633351551555,0.00646652566647015,0.00752814999459738,0.00731202956229372,0.00850220512863649
0.00376065792441832,0.00399084396956118,0.00821945418923311,0.00624171372161991,0.00832753152350902
0.00447722570941741,0.00549642272663718,0.0106579955771348,0.00931886032493372,0.00380809778056346
0.0051523340029583,0.00595435366559773,0.00904899881587587,0.007349955616669,0.00868923690537637
0.00736754851111696,0.00694794778015027,0.011566069931665,0.00538412006851376,0.00522218246198107
0.00595075026544944,0.00593384870202427,0.00957139183896636,0.00615837118631896,0.00838343340422829
0.00336598253453218,0.0039316024228449,0.00516665712594987,0.00644536091705223,0.0166485774302332
0.00479312130075771,0.00534218092166969,0.0050648823303793,0.00711074494818586,0.00804199479156732
0.00415254755259371,0.00367569909759222,0.00634439758081882,0.00397799026781414,0.00536183321913342
0.00382201893397836,0.00532253919518901,0.00394946653918823,0.00916778347034604,0.0083047566706772
0.00574174996505896,0.00499702241992137,0.0065071545675442,0.00470893189056656,0.00959925924811832
0.00599967963951005,0.00748816400694858,0.00641218200755305,0.0070721069559003,0.00599958098057209
0.00571078065696246,0.00430319304270026,0.00491678105717722,0.00754634933638507,0.00598743976382685
0.00387640574857204,0.00465648668264592,0.00286712741915975,0.00525138441112294,0.00283505018377675
0.00611223314421981,0.00641515539500424,0.00575820272536364,0.00562708074509373,0.00269389659418221
0.00430796244545245,0.00488402651178279,0.00357177901965922,0.00551717797377495,0.00378859721497548
0.00844311996958598,0.00782146110270244,0.0053022085405901,0.00652535936484301,0.0033620472261408
0.00551060770301165,0.0053909109817608,0.00307887606490929,0.00837993999470164,0.0133765030912859
0.00658860533834513,0.00676236840932509,0.00546467259220045,0.00726280434903423,0.00574382633598761
0.00472102743874618,0.00571250113690592,0.00538829441264023,0.00318708419357119,0.00889663753850057
0.00349551554014104,0.00402722981881695,0.00571190717991947,0.00502110941954685,0.012363990641213
0.00703896442621129,0.00690140118014068,0.00846355844812773,0.00675198999390167,0.013794879792225
0.00533755962178516,0.00435270337757229,0.00490895172531752,0.00200149191290101,0.0054855062623553
0.00652006310276408,0.00664846447664799,0.00545828582242388,0.0045148344114776,0.00494363406224746
0.0136059290954832,0.0133331586589661,0.0172272131967447,0.0110970910822774,0.0152456869520973
0.00806046297123902,0.00784883985592387,0.00334842148755239,0.00328364008383441,0.0132871962693599
0.00648735586283941,0.00623394801480932,0.000246785593769516,0.0034728993286832,0.00826837952078507
0.00618558246438834,0.00707418712357932,0.00794308737860659,0.00364804386723595,0.0117064949618848
0.00635540808223301,0.00543049623241118,0.0118795567954906,0.00669673958779407,0.004852168504956
0.0045888050005248,0.00356799310953278,0.00708598037710193,0.00492215519145922,0.00280623104042255
0.00474174436819816,0.00482224113550071,0.00636130085740989,0.00563581680651223,0.00940431204231396
0.00405437556156308,0.00398365637513406,0.00559177225188101,0.00220744648838091,0.00269557514762928
0.000563538873998622,0.00206895477027598,0.00479331880607972,0.00315828261006756,0.0034539946399847
0.00674799427770123,0.00518114447927181,0.00382859286602116,0.00412113364024822,0.00862640277695893
0.0080970709419327,0.00603208574027102,0.0068152066556852,0.0047491452692379,0.00676351274755181
0.00557504890527276,0.00558303730382427,0.00247835070918156,0.00352908094838334,0.00941456676782159
0.00476959169642462,0.00386333762653646,0.00523244100512602,0.007654015861095,0.00340798181055448
0.00518421396624115,0.00537012837941207,0.000911235994645656,0.00147967073082365,0.00698099254842671
0.0043257324272196,0.00353320307363484,0.00570998380433317,0.00450951127032574,0.0053331073702496
0.00499781142060557,0.00559290470685762,0.00463650500048364,0.00439111085686671,0.00551813606297649
0.0055034369305013,0.00575006784768117,0.0096050234247495,0.00870348316382179,0.00936270502154848
0.00613216895772697,0.00529849437490928,0.00284677570091424,0.00795329358500015,0.0108233375828912
0.00379134633543385,0.00338289470924008,0.00673745848509017,0.00941867436606914,0.0176992550563037
0.00522859685807661,0.00579784991944884,0.00780102916255692,0.00857577695805459,0.0317155760483947
0.00599508705580562,0.00588935688624046,0.00456777021537918,0.00395159718292895,0.00867580617700718
0.00545958661642484,0.00509547623359363,0.00809809093422637,0.0038598495204012,0.0153998720567863
0.00720575139786893,0.00686730383142023,0.00636723230909482,0.00775334168870926,0.0128733439767399
0.00267579523017,0.00335942645684892,0.00873321243024182,0.00703656249962662,0.012355960583845
0.00477265240981934,0.0057755040892044,0.0126885319513437,0.00859526917030267,0.0124947522287405
0.00255097135412195,0.00391613733250789,0.0121759729860196,0.00960652844572102,0.00620674003835336
0.00929314468720333,0.011246646765013,0.00705323655679248,0.00800603824007729,0.00889116618348629
0.00941955727135596,0.0091060398478674,0.00699144953909546,0.0044818369879468,0.00424315424019477
0.0064348759598404,0.00655399437162232,0.0102067021772624,0.00891430283027589,0.00408873630813958
0.00451356307861893,0.00384464677404984,0.00535459286831632,0.00920452370962804,0.00501343086473977
0.00239383439318146,0.00441969805034431,0.00701147259887953,0.00596983429962515,0.00879135321520826
0.00183780395021749,0.00191753597837008,0.00516198784545335,0.00455945470417962,0.00908336599136053
0.00583451391776262,0.00725033625332019,0.00877039456220036,0.00523801961874573,0.00582434338629915
0.00253982426044581,0.00218936545224443,0.0134234349494578,0.0105738021264229,0.00975571555129847
0.00266913624171242,0.00246348722392772,0.0159011672048069,0.00293987022307706,0.00982772200251581
0.00329980761322419,0.00361678701136984,0.0100584625984982,0.00473920838583156,0.00885025688043917
