"volatility_dow","volatility_snp","volatility_nik","volatility_hsg","volatility_ihsg"
0.00701227105818307,0.00721518468726885,0.0091785553158401,0.00955086607290689,0.00888939702965812
0.00661502167900237,0.00721710552246507,0.0091785553158401,0.00955086607290689,0.00888939702965812
0.0062095600278677,0.0069368233638082,0.00939044782519907,0.00955086607290689,0.00845847620847104
0.00960743641575679,0.00825865588403256,0.00891116442432375,0.00897147537340443,0.00984591199711425
0.00908368096524814,0.00794287388065461,0.00839466271497245,0.00838485991506926,0.0086927906423818
0.00877049328558589,0.00756273290364186,0.00805640554419633,0.00790463750230616,0.0107568488626
0.00881194841150349,0.00730385319587492,0.00825020852418314,0.0106262401734851,0.0102836356846817
0.00838220869094968,0.00736516783878581,0.00869817683037995,0.0107673800346579,0.0112230974601954
0.00773683021475893,0.00756146130886697,0.00878722418969492,0.0102753145428159,0.0101338512553626
0.00721693029686919,0.00758660962895432,0.00826966093793369,0.00993479024711,0.0102967205937337
0.00679228518721873,0.00740643088578553,0.00796848968044594,0.00936461242099365,0.00960995052468307
0.0103370096857016,0.00878126201844539,0.00782861461529292,0.00955382130487176,0.0105145160536631
0.00961686485126316,0.00910403642101012,0.00815363985126409,0.0100342386284837,0.0108974079176949
0.00884394152739131,0.0086288646623991,0.0079062118722238,0.0118207395362373,0.0100435340691976
0.00885895286006983,0.00881500300276586,0.00848948090667105,0.0121155572570669,0.0108364846944191
0.00994693683397416,0.0111584302826064,0.00874972490409036,0.0179271483996207,0.0118489778508121
0.00921984759295618,0.0103560137863745,0.0157901197073316,0.0164861862712793,0.0117873310694135
0.00880815782805752,0.0096622539451941,0.01249726991593,0.0156468306499527,0.0113773608491139
0.00810941259762384,0.00910682545457406,0.0104399318407778,0.0144168023073964,0.0112147718737477
0.00749985585688299,0.00850926352053393,0.0110359216243046,0.0147504206969729,0.0115066313789429
0.00702956128783333,0.00827054690633715,0.0097126198131486,0.0138831091002489,0.0106352693008203
0.00659344398888861,0.00781256124623043,0.0095841045482078,0.0133016187277489,0.0120038437568154
0.00770167924735523,0.00935080822841279,0.00957989453031145,0.018123515240644,0.0112165681992215
0.00715039801993732,0.00887174405803119,0.00979807293085346,0.017001110101328,0.01096494430113
0.00795533284163147,0.00831191667731833,0.00888593656827062,0.0158956167291338,0.0104153988490353
0.00821408797424195,0.00779671278280835,0.0084470567613063,0.0148447253303417,0.0100065870641614
0.00823507625482378,0.00763915929024317,0.00814144567454387,0.0142317427621595,0.0106422515871084
0.00773175419406756,0.00777795859908071,0.00906950401261868,0.0142560204921521,0.0103972836135603
0.00717062439823079,0.00735159306375129,0.00852030661105593,0.0131562388082767,0.0108733496673914
0.00671496329968012,0.00718311974861421,0.0081188727735336,0.0125624213488876,0.0111750371123395
0.00629670677390256,0.00680036707804534,0.0097081304257699,0.0119740164143078,0.010359697127625
0.00667860331802514,0.00675676442923208,0.00913169709775922,0.0116005343797886,0.0108752857637709
0.00661177941372674,0.00675694672260495,0.00848136862614485,0.0109599372335232,0.00997413366868463
0.00638543482730603,0.00686392509422614,0.00849382526352081,0.0101628695894778,0.0099797530321387
0.00600988790856645,0.00662716859816907,0.00858225191380967,0.0094531601144375,0.00942075097686505
0.00647065128858723,0.00665707473897268,0.00861110565179933,0.00897356220081177,0.00939917233008787
0.00643557422974598,0.00639261842492436,0.00816672015019157,0.00857889115437575,0.00885421751127169
0.00711545993325822,0.0065260265463573,0.00793202679859435,0.0117227557866524,0.014517002374167
0.00745008810104141,0.00664835684493179,0.00779065475743169,0.0115958408660463,0.0131371901504842
0.00695229255720364,0.00680895741391999,0.00815714530806475,0.0111124151704491,0.0131436715144034
0.00649707512442185,0.00667537213620841,0.00791330598713298,0.0117186609823075,0.0122788168381257
0.0069029617886582,0.00638667050302294,0.0087873349972741,0.0111675718705127,0.0125491327725397
0.00686338257815457,0.00607313963677589,0.00848582253550749,0.010998841277082,0.0119065599007911
0.00906627516996975,0.00632073691465578,0.00866074045396771,0.010254316236265,0.0114120864885512
0.00835771727703314,0.00624461465525297,0.00817757614530343,0.0106074577243348,0.010890725621537
0.00886174244652097,0.00867241820837238,0.0085220155135352,0.0108731441374093,0.0105357935598689
0.00853093515407393,0.0083837723088355,0.00810040937425838,0.0101874343345298,0.0107666613606731
0.00803792565205749,0.0081576406414231,0.00836543611469343,0.0100719064189989,0.0102947507065827
0.00804106627132752,0.00766223503795732,0.00838742550483366,0.0106373466699554,0.010663429756917
0.00744467288319301,0.00815481475701343,0.00828195222070787,0.010770304716792,0.00985131233500975
0.00704348160549594,0.008479811411738,0.00797709208883693,0.01002342750874,0.0100725636109415
0.00714524866735686,0.00803197939902024,0.0101602731923135,0.00944237873496915,0.00988520267687391
0.0066726655985458,0.00766035722864608,0.00899897069348204,0.0088398511835841,0.0103594158746441
0.00628148335488112,0.00720584638764002,0.0092430443244666,0.00832257983481966,0.0101947426136625
0.00596437425933519,0.00680001692394343,0.00855972070981666,0.00845761583634577,0.00979407019276127
0.00585546375696284,0.0064409477449338,0.00861177514001077,0.00884814880853956,0.00941501695319978
0.00555844096146155,0.00612713467231846,0.00828934479849956,0.0099194953930432,0.00914303792641169
0.00575384568705184,0.00609675631992014,0.0082633094618164,0.00932051329983292,0.0142866697548405
0.00599543139983021,0.00582761217580703,0.0088376933612878,0.00919935692324147,0.0130742895614029
0.00568609906924525,0.00566404236193201,0.00828164951460177,0.00876889687730235,0.0128073023657884
0.00543717795970324,0.00565790663633944,0.00844455455279585,0.00825216849681078,0.0128119362584768
0.00529250705554222,0.00546427921251396,0.0110886424662648,0.0112132349331434,0.0121847670467036
0.00632996234037609,0.00712186494824812,0.00972560316556622,0.0104148605208588,0.0131815593238882
0.00626236755429023,0.00706194722920069,0.00964132031440642,0.00968129629746111,0.0133445280634164
0.00631218788934392,0.00669189782808024,0.017618037948847,0.00933733457217512,0.0129711499921315
0.00607290027598016,0.00671199345863847,0.0150498977903041,0.00878640815199781,0.0128071296431027
0.00596470490182552,0.00657326779066269,0.0125055658775115,0.00873900761189376,0.0120410009837725
0.0063595382356687,0.00701363752100253,0.0104515954678166,0.0100166190497139,0.0125425574845548
0.00689194625816347,0.00727537724075907,0.00929149878463595,0.00931774688989313,0.0119005752090664
0.00645342708954438,0.00686378920512229,0.00867422082964183,0.00948922116855129,0.0114153489002128
0.0060725442632818,0.00663083693133789,0.00865980017538311,0.00903948083862301,0.0111827650390971
0.00619671608880211,0.00637863115982174,0.00881514619073382,0.00844517696520373,0.0107213037722557
0.00719016813227595,0.00773227292122629,0.00829142004739694,0.00807278194795761,0.0102492497022311
0.00699922965420713,0.00734829961796771,0.0080411664909172,0.0088971006845224,0.00982303835371595
0.00704910642025454,0.00722314598216585,0.00790658488250903,0.00872602453662957,0.010020434847071
0.00662853026599831,0.00697503877394906,0.0085756994708868,0.00835915760000012,0.00939846516074021
0.00641541560056343,0.00723996213813402,0.00858011610787788,0.0092938965973183,0.00935543651085909
0.00607509706854224,0.00708664336099543,0.00830675955965292,0.00875419445992036,0.00884910771251372
0.00595247853212842,0.006713039938543,0.0083151603816465,0.00859585088610237,0.00914081616124495
0.00602857140611727,0.00670991058083858,0.00849813528765708,0.00805896544171799,0.00913016080833479
0.00570539589324319,0.00697426212881222,0.00861997853545895,0.0084334287486711,0.00864072678302564
0.00593546308955467,0.00670094821911497,0.0100900749134486,0.00802133409475195,0.00967262978762138
0.00626340255997459,0.00639447354183899,0.0100316867805845,0.00779918600429345,0.00899593367255676
0.00671791445474239,0.00647436450968552,0.0103154499424531,0.00802951893658438,0.00891543095539821
0.00674714087974322,0.00624265105930049,0.0108903763258114,0.00802133901612449,0.00853095049711532
0.0063326524377188,0.00598316575181019,0.00951300954496959,0.0075421226410957,0.00908824027204976
0.00605918090984439,0.00585025701662031,0.00988820036310524,0.00711728676235583,0.00897298608551482
0.0077978575475225,0.00695123476378568,0.0122233481562291,0.0069125814148781,0.00855613919967948
0.00811069675180382,0.00736370148828627,0.0102688655664055,0.0080509926575144,0.00826270532151211
0.0116266800484963,0.00845129612434682,0.0112736971070755,0.0143178806338879,0.0113605581547093
0.0109338410266232,0.00820132967581182,0.0105679166223019,0.0137609676409271,0.0102584654453197
0.0100297486177419,0.00792816178016929,0.00964314271503046,0.0143878970388579,0.0107541303259247
0.00921918105448784,0.00744416634763734,0.00872796959147635,0.0142727338875672,0.0105111501716209
0.00861293641557076,0.00703452755642302,0.00821422745084109,0.0132695630575553,0.00996419821129187
0.00870931448889708,0.00789281649332735,0.00856780187680912,0.0122746869997808,0.0095944589577804
0.00814308675322892,0.00753852715146247,0.00874519519161165,0.011506523086976,0.00940706405596892
0.00752810900271371,0.0071378062296511,0.00831935965388007,0.0106558295732971,0.00898307916477265
0.00708270885278423,0.0067719078093914,0.00826974783746188,0.0100568988810371,0.00921213950995238
0.00782226085011711,0.00666271488536925,0.00991147688035914,0.0114698195476064,0.00859297267510143
0.00824166073314225,0.00672720523740456,0.00889516973619287,0.0115869607735647,0.00942270134150048
0.00766779536982122,0.00648346457184029,0.0102380642045364,0.0107480582229666,0.00955278347515688
0.0071185660392488,0.00633281176833948,0.00915657589383049,0.0108876036614914,0.00895112254615335
