"volatility_dow","volatility_snp","volatility_nik","volatility_hsg","volatility_ihsg"
0.000571498328145777,0.000593642165273462,0.000960036838369554,0.0012873668152931,0.000890564557066064
0.000546943137367446,0.000583233115893381,0.000858606090006355,0.0012873668152931,0.000890564557066064
0.000523766011531495,0.000566557383982465,0.000843073029373916,0.0012873668152931,0.000890564557066064
0.000704601261970102,0.000616686364424634,0.000786253994021192,0.00117010251898956,0.000890564557066064
0.000686332084695307,0.000606657477041317,0.000726616595063355,0.00101008983060507,0.000879776221853133
0.000666175822087624,0.000583254927197119,0.000698873657275495,0.000884235327691764,0.000928140080317767
0.00065499147419722,0.000562215539216022,0.000722318634515208,0.00136360935234973,0.00094551759471162
0.000628580554128649,0.000551060120937348,0.000742057862085984,0.0013178870376114,0.000984840224323415
0.000601395999373562,0.000550556356392053,0.000746794565482903,0.00121850990474892,0.000974983869098064
0.000577818460914739,0.000541645040032856,0.00072077075954167,0.00112994780801723,0.000980351420109734
0.000552889118056748,0.00053534005510124,0.000703021231074707,0.0010017262744389,0.00095539676476417
0.000779752813014899,0.000618215453595659,0.000688816917595178,0.000925173032015086,0.000954427913803195
0.000743456590784139,0.000625095143883467,0.000701428279896622,0.00103107559947651,0.000964317511239019
0.000715257476170187,0.000622679098357272,0.000691670050716835,0.00143774764345487,0.000941473160159358
0.00070020824461754,0.000624566391639824,0.000722634857517065,0.00127314853784356,0.000934950376655132
0.00075451115580268,0.000833810666828792,0.00073463587319975,0.00315518657645267,0.00100041518864625
0.000719583043206254,0.000811003403755697,0.00207807048851258,0.00268837438210716,0.00102953671602339
0.000700780567898941,0.000778922933700221,0.00147119554159507,0.00228451815097998,0.00104335162820745
0.000669365526148948,0.00074746248482075,0.00109602053599271,0.0019441100020286,0.00102768313973625
0.000639310213389079,0.000722035274514554,0.00110173878023108,0.00178103715707677,0.00102932126876856
0.000611255804092777,0.000700546970902661,0.000897433378267753,0.00153551709486706,0.00101159316917814
0.000584205811016818,0.000680438869689583,0.000863697842790669,0.00144142036928259,0.00105349886575953
0.000624947808426615,0.000787393775218473,0.000865697100853516,0.00281866543916733,0.00106944160324981
0.000597198368098482,0.000775540424727442,0.00082955800287014,0.00244596645470977,0.00103979137298285
0.000590903690585304,0.000744375685009372,0.000747930774187495,0.00208132636473113,0.00100518040514264
0.000577264530094713,0.000717670846217726,0.000714183094692213,0.00184915800567304,0.000973557206918292
0.000560093026965426,0.000701799231713926,0.000694966904179481,0.00167437244366322,0.000970850021692026
0.000537949543484451,0.000686740462439007,0.0007517525745144,0.00154468303119361,0.000967593156668744
0.00051480389951157,0.00066031491334901,0.000734699234669135,0.00132851595967746,0.000959527522884878
0.000493606550170227,0.000642222799580366,0.000702637657292427,0.00119252992590977,0.000952359546132388
0.00047313315879032,0.000617000555885031,0.000921762725649675,0.00105356811876506,0.000924470901981432
0.000478663292668138,0.0006020997664484,0.000827781094078252,0.000967745706737347,0.000915916500703717
0.000467117810684856,0.000593050574791497,0.000746360121562968,0.00087013200951407,0.000892531719329654
0.000454517923152426,0.000581828457582075,0.000747445399512991,0.000763404769586799,0.000875273888531148
0.000436591743771918,0.000563331625171287,0.000743209568277333,0.000681683776771628,0.000848916781191093
0.000429092941264391,0.000548151453717573,0.000747821350571298,0.000622399143392959,0.000836650166336285
0.000417622651893396,0.000529582837281138,0.000717926001601517,0.000582434989457806,0.000815628501252621
0.000443741253576653,0.000524915335971398,0.000703540472310092,0.00153050970603031,0.00130934400619829
0.000437495380216547,0.000517501187759096,0.000692250733488605,0.00135777439144832,0.00142592088435881
0.000421966431287688,0.000507408883853967,0.000720778757537709,0.00117472743733667,0.00138845753180816
